0,1,2,3,Min Jaccard Distance,Min Euclidean Distance,Most Matching Term by Jaccard,Most Matching Term by Euclidean,Most Matching Term by Levenshtein,Min Levenshtein Distance
37581370,Esophagectomy,is-a,surgical procedure for esophageal cancer,,,,,'inadequate prenatal care',26.0
37581370,Urban vs rural designations,is-a,geographical classification,,,,,'hospital readmission',17.0
37581370,Michigan Economic Recovery Council designations,is-a,regional economic classifications,,,,,'hospital readmission',24.0
37581370,ANOVA,F-test,"and chi-square test, is-a, statistical analysis methods",,,,,'adequate training to healthcare staff',40.0
37581370,Health outcomes,is-a,measure of the effect of healthcare,,,,,inadequate_healthcare,21.0
37581370,Regional variation,is-a,factor impacting health outcomes,,,,,'poor obsteteric outcomes',19.0
37581370,Health insurance,is-a,determinant of receiving operation,,,,,'emergency service wait time',24.0
37581370,Race,is-a,determinant of receiving operation,,,,,'emergency service wait time',24.0
37581370,Gender,is-a,determinant of receiving operation,,,,,'emergency service wait time',24.0
37581370,Residence location,is-a,determinant of receiving operation,,,,,'emergency service wait time',24.0
30112915,Autism Spectrum Disorder,is-a,Health Condition,,,,,'healthcare disparities',14.0
30112915,Child Race-Ethnicity,is-a,Demographic Factor,,,,,'medication error',15.0
30112915,Neighborhood Characteristics,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
30112915,Treatment Receipt Age,is-a,Health Care Access Indicator,0.6666666666666667,,'access to preventive care',,'healthcare disparities',16.0
24523068,PCI,is-a,Treatment,,,,,'medication error',14.0
24523068,STEMI,is-a,Heart condition,,,,,'higher mortality',14.0
24523068,Dementia,is-a,Cognitive condition,,,,,'defensive medicine',14.0
24523068,Diagnostic cardiac catheterization,is-a,Procedure,,,,,'medication error',15.0
24523068,CABG,is-a,Surgical procedure,,,,,'medication error',14.0
24523068,Hyperlipidemia,is-a,Metabolic disorder,,,,,'medication error',14.0
28481845,"""High-quality data""",is-a,"""Requirement for health disparity elimination""",,,,,'healthcare disparities',32.0
28481845,"""High-quality data""",is-a,"""Requirement for cancer prevention and control""",,,,,'access to preventive care',32.0
28481845,"""Granular ethnicity""",is-a,"""Aspect of race and ethnicity data collection""",,,,,'poor obsteteric outcomes',33.0
28481845,"""Patient registration system""",is-a,"""System for capturing race and ethnicity data""",,,,,'access to preventive care',35.0
28481845,"""Staff training""",is-a,"""Method to improve data collection""",,,,,'access to preventive care',24.0
28481845,"""Hospital""",is-a,"""Place for data collection""",,,,,'higher mortality',20.0
28481845,"""Identification of racial and ethnic minorities""",is-a,"""Way to improve quality of hospital and state cancer registry data""",,,,,'adequate training to healthcare staff',49.0
28481845,"""Alignment with language services""",is-a,"""Possible benefit from improved data collection""",,,,,'inadequate prenatal care',36.0
28481845,"""Understanding of healthcare needs""",is-a,"""Possible benefit from improved data collection""",,,,,'inadequate prenatal care',36.0
28481845,"""Strategies to address disparities""",is-a,"""Outcome of better data collection""",,,,,'poor obsteteric outcomes',25.0
37820703,Immigrant children,is-a,vulnerable population,,,,,'government funding',17.0
37820703,Native-born adult populations,is-a,benchmark population,,,,,'higher mortality',15.0
37820703,First-generation immigrant children,is-a,immigrant children,,,,,'medication error',15.0
37820703,Second-generation immigrant children,is-a,immigrant children,,,,,'medication error',15.0
37820703,Socioeconomic status,is-a,health disparity factor,,,,,'healthcare disparities',13.0
37820703,Insurance and language barriers,is-a,health disparity factor,,,,,'healthcare disparities',13.0
37820703,Authorization status,is-a,health disparity factor,,,,,'healthcare disparities',13.0
37820703,Bias/Xenophobia,is-a,health disparity factor,,,,,'healthcare disparities',13.0
37820703,Pediatric epilepsy,is-a,health condition,,,,,'healthcare disparities',14.0
37820703,Language concordance,is-a,intervention,,,,,'higher mortality',13.0
37820703,Community-driven educational efforts,is-a,intervention,,,,,'higher mortality',13.0
37820703,Broad-scale policy changes,is-a,intervention,,,,,'higher mortality',13.0
28634875,USA,is-a,Country,,,,,'medication error',15.0
28634875,Health care,is-a,Sector,,,,,'medication error',13.0
28634875,Universal health coverage,is-a,Health care model,,,,,'healthcare disparities',13.0
28634875,Life expectancy,is-a,Health outcome measure,,,,,inadequate_healthcare,17.0
28634875,Mental illness,is-a,Health condition,,,,,'healthcare disparities',14.0
28634875,Suicide,is-a,Health outcome,,,,,'higher mortality',14.0
28634875,Homelessness,is-a,Social condition,,,,,'hospital readmission',12.0
28634875,Employment,is-a,Socioeconomic factor,,,,,'higher mortality',17.0
28634875,Disparity,is-a,Socioeconomic factor,,,,,'higher mortality',17.0
38073139,Disparity in access to surgical cancer care,is-a,health inequality,,,,,'higher mortality',12.0
38073139,Disparity in quality of surgical cancer care,is-a,health inequality,,,,,'higher mortality',12.0
38073139,Cancer incidence,is-a,health concern,,,,,'medication error',13.0
38073139,Cancer mortality,is-a,health concern,,,,,'medication error',13.0
38073139,Inequities in global cancer surgery,is-a,health inequality,,,,,'higher mortality',12.0
38073139,Potential solutions to overcome these challenges,is-a,health intervention,,,,,'healthcare disparities',15.0
23236992,Kenya,is-a,low-income country,,,,,'government funding',16.0
23236992,Public facilities,is-a,resource for the poor,,,,,'medication error',16.0
23236992,Facility characteristics,is-a,indicator of service equity,,,,,'medication error',19.0
23236992,Poverty level,is-a,determinant of health service quality,,,,,'adequate training to healthcare staff',24.0
23236992,Socioeconomic status,is-a,contributing factor to health service quality,,,,,'adequate training to healthcare staff',30.0
23236992,Electricity in health facilities,is-a,service prone to pro-rich inequality,,,,,'access to preventive care',25.0
23236992,Laboratory services,is-a,service prone to pro-rich inequality,,,,,'access to preventive care',25.0
23236992,Qualified staff,is-a,marker of service availability,,,,,'emergency service wait time',17.0
20410702,Children's Health Insurance Program Reauthorization Act,is-a,Legislation,,,,,'medication error',12.0
20410702,Federal government,is-a,Authority,,,,,'higher mortality',12.0
20410702,States,is-a,Implementation Body,,,,,'medication error',12.0
20410702,Quality measurement and demonstrations,is-a,Improvement Method,,,,,'government funding',14.0
20410702,Enrollment and outreach,is-a,Provision,,,,,'medication error',14.0
20410702,Health care delivery for children,is-a,Service,,,,,'defensive medicine',15.0
20410702,Health reform,is-a,Policy Change,,,,,'medication error',15.0
20410702,Low income children,is-a,Eligible Group for CHIPRA,,,,,'higher mortality',17.0
20410702,Children with developmental and behavioral needs,is-a,Special Needs Group,,,,,'medication error',14.0
20410702,Legislative analysis and expert input,is-a,Information Source,,,,,'medication error',12.0
20410702,Quality related provisions,is-a,Part of Legislation,,,,,'higher mortality',16.0
31090565,Surgical Services,is-a,type of Health Care Service,,,,,'healthcare disparities',18.0
31090565,Rural Hospitals,is-a,type of Healthcare Facility,,,,,'healthcare disparities',17.0
31090565,Major Surgery Hospitals,is-a,type of Healthcare Facility,,,,,'healthcare disparities',17.0
31090565,Hospital Consolidation,is-a,type of Healthcare System Change,,,,,'healthcare disparities',20.0
31090565,Geospatial Analysis Tools,is-a,type of Research Tool,,,,,inadequate_healthcare,18.0
31120180,DBS surgery,is a,treatment for Parkinson's disease,,,,,'access to screening services',23.0
31120180,Gender disparity,is a,barrier in DBS surgery for Parkinson's disease,,,,,'emergency service wait time',33.0
31120180,University of Miami DBS Database,is a,source of patient data,,,,,'access to preventive care',18.0
31120180,Medical optimization,is a,reason for not receiving surgery,,,,,'access to preventive care',22.0
31120180,Neuropsychological evaluation,is a,reason for not receiving surgery,,,,,'access to preventive care',22.0
31120180,Patient preference,is a,reason for not receiving surgery,,,,,'access to preventive care',22.0
31120180,Patient education and awareness,is a,factor influencing DBS surgery,,,,,'access to screening services',22.0
23733984,"""Aligning Forces for Quality""","""is-a""","""Initiative""",,,,,'medication error',14.0
23733984,"""Robert Wood Johnson Foundation""","""is-a""","""Foundation""",,,,,'medication error',13.0
23733984,"""Multistakeholder alliance""","""is-a""","""Alliance""",,,,,'medication error',14.0
23733984,"""Consumer advisory boards""","""is-a""","""Board""",,,,,'higher mortality',16.0
23733984,"""Public reports of providers' quality""","""is-a""","""Report""",,,,,'higher mortality',14.0
27535827,Spatial accessibility to hospital care,is-a,basic social demand,,,,,'medication error',16.0
27535827,Allocation of government investment,is-a,policy factor,,,,,'medication error',14.0
27535827,Shortest path analysis,is-a,method,,,,,'medication error',14.0
27535827,Enhanced two-step floating catchment area (E2SFCA) method,is-a,method,,,,,'medication error',14.0
27535827,Primary hospitals,is-a,healthcare institution,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',10.0
27535827,Secondary hospitals,is-a,healthcare institution,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',10.0
27535827,Tertiary hospitals,is-a,healthcare institution,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',10.0
27535827,Public hospitals,is-a,healthcare institution,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',10.0
27535827,Private hospitals,is-a,healthcare institution,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',10.0
27535827,Government investment,is-a,financial resource,,,,,'defensive medicine',15.0
27535827,Healthcare personnel,is-a,healthcare resource,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',10.0
27535827,Social capital investment,is-a,financial resource,,,,,'defensive medicine',15.0
27535827,Road construction in rural area,is-a,infrastructure development,,,,,inadequate_healthcare,18.0
29575886,Poverty,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
29575886,Low level of education,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
29575886,Inequalities in public health,is-a,Outcome of social determinants of health,,,,,'low quality maternal health',25.0
29575886,Family Affluence Scale (FAS),is-a,Measure of Socio-Economic Status,,,,,'access to preventive care',24.0
29575886,Health self-assessment,is-a,Health Outcome,,,,,'higher mortality',14.0
29575886,Asthma,is-a,Health Outcome,,,,,'higher mortality',14.0
29575886,Pneumonia,is-a,Health Outcome,,,,,'higher mortality',14.0
29575886,Bronchitis,is-a,Health Outcome,,,,,'higher mortality',14.0
29575886,Spinal deformities,is-a,Health Outcome,,,,,'higher mortality',14.0
29575886,Parents' education,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
29575886,Place of residence,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
22858309,Washington,DC,"is-a, culturally diverse area",,,,,'inaccurate diagnosis',21.0
22858309,Epilepsy,is-a,health condition,,,,,'healthcare disparities',14.0
22858309,Prevalence,is-a,measurement of health condition,,,,,'government funding',21.0
22858309,Incidence,is-a,measurement of health condition,,,,,'government funding',21.0
22858309,Lifetime prevalence,is-a,type of prevalence,,,,,'higher mortality',15.0
22858309,Active epilepsy,is-a,type of epilepsy,,,,,'defensive medicine',16.0
22858309,Probability-based sampling,is-a,research method,,,,,'medication error',14.0
31216352,Childhood morbidity,is-a,Public health concern,,,,,'medication error',16.0
31216352,Diarrheal disease,is-a,Preventable disease,,,,,'defensive medicine',14.0
31216352,Acute respiratory infection,is-a,Preventable disease,,,,,'defensive medicine',14.0
31216352,Fever,is-a,Preventable disease,,,,,'defensive medicine',14.0
31216352,Socioeconomic inequality,is-a,Factor affecting health outcomes,,,,,'poor obsteteric outcomes',19.0
31216352,Bangladesh,is-a,Low-income country,,,,,'government funding',16.0
31216352,Maternal education attainment,is-a,Determinant of child health,,,,,'low quality maternal health',20.0
31216352,Pre-delivery care,is-a,Factor affecting child health,,,,,'low quality maternal health',21.0
31216352,Chronic undernutrition,is-a,Cause of child morbidity,,,,,'higher mortality',17.0
31216352,Immunisation coverage,is-a,Factor affecting child morbidity,,,,,'higher mortality',23.0
31216352,Healthcare services,is-a,Solution for economic inequality,,,,,'higher mortality',24.0
31216352,Childhood morbidity,is-a,Result of socio-economic inequality,,,,,'access to screening services',27.0
23093522,Regional deprivation,is-a,socioeconomic factor,,,,,'higher mortality',17.0
23093522,Mortality rates,is-a,health outcome,,,,,'higher mortality',14.0
23093522,Standardised mortality ratios (SMRs),is-a,health outcome measure,,,,,inadequate_healthcare,17.0
23093522,Poverty poles,is-a,region type categorized by deprivation,,,,,'healthcare disparities',29.0
23093522,Prospering regions and suburban counties,is-a,region type categorized by deprivation,,,,,'healthcare disparities',29.0
23093522,Heterogeneous counties,is-a,region type,,,,,'medication error',13.0
23093522,Resettlers from Former Soviet Union countries,is-a,population group,,,,,'medication error',10.0
23093522,Retrospective cohort study,is-a,research method,,,,,'medication error',14.0
23093522,Natural experiment,is-a,research method,,,,,'medication error',14.0
23093522,North Rhine-Westphalia,is-a,federal state of Germany,,,,,'medication error',17.0
23093522,Counties of North Rhine-Westphalia,is-a,administrative division of federal state,,,,,'adequate training to healthcare staff',29.0
26092020,Minimally Invasive Surgery,is-a,Surgical Procedure,,,,,'medication error',14.0
26092020,Laparoscopic Surgery,is-a,Minimally Invasive Surgery,,,,,'medication error',19.0
26092020,Robotic Surgery,is-a,Minimally Invasive Surgery,,,,,'medication error',19.0
26092020,Private Insurance,is-a,Insurance Coverage Type,,,,,'inaccurate diagnosis',17.0
26092020,Academic Center,is-a,Hospital Type,0.6666666666666667,,'hospital readmission',,'higher mortality',13.0
26092020,Rectal Cancer,is-a,Disease,,,,,'higher mortality',15.0
26092020,Surgical Approach,is-a,Treatment Method,,,,,'medication error',13.0
36890368,Poverty,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
36890368,Education,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
36890368,Employment,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
36890368,Social Support,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
36890368,Access to Health Care,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
27364384,Inclusive healthcare innovations,is-a,healthcare intervention,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',11.0
27364384,Scaling up,is-a,strategy,,,,,'higher mortality',15.0
27364384,Policy advocacy,is-a,strategy,,,,,'higher mortality',15.0
27364384,Intensive lobbying,is-a,policy advocacy,,,,,'higher mortality',15.0
27364384,Funders,is-a,role in healthcare intervention,,,,,'healthcare disparities',18.0
27364384,Investment,is-a,means for healthcare intervention,,,,,'healthcare disparities',20.0
27364384,Accessibility,is-a,factor in healthcare intervention,,,,,'healthcare disparities',20.0
27364384,Cost-effectiveness,is-a,factor in healthcare intervention,,,,,'healthcare disparities',20.0
27364384,Sustainability,is-a,factor in healthcare intervention,,,,,'healthcare disparities',20.0
27364384,Infrastructure,is-a,factor in healthcare intervention,,,,,'healthcare disparities',20.0
34850925,Health equity,is-a,health priority,,,,,'higher mortality',12.0
34850925,Intervention development,is-a,component of transdisciplinary translational behavior research,,,,,'complications and infections post surgery',44.0
34850925,Evaluation,is-a,component of transdisciplinary translational behavior research,,,,,'complications and infections post surgery',44.0
34850925,Discovery science,is-a,critical first step in translational research,,,,,'inadequate prenatal care',31.0
34850925,Conceptual models,is-a,tool for understanding minority health and health disparities,,,,,'adequate training to healthcare staff',41.0
34850925,Frameworks,is-a,tool for understanding minority health and health disparities,,,,,'adequate training to healthcare staff',41.0
34850925,Stress responses,is-a,basic behavioral mechanism relevant to minority health and health disparities,,,,,'adequate training to healthcare staff',56.0
34850925,Stress reactivity,is-a,basic behavioral mechanism relevant to minority health and health disparities,,,,,'adequate training to healthcare staff',56.0
18579635,Childhood poverty,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
18579635,Low education level,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
18579635,Unemployment,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
18579635,Poor housing conditions,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
18579635,Inadequate access to healthcare,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
18579635,Racial discrimination,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
18579635,Food insecurity,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
18579635,Lack of social support,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
18579635,Exposure to violent crime,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
18579635,Substance abuse,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
23826625,Low socio-economic status,is-a,social determinant of health,,,,,'low quality maternal health',19.0
23826625,Educational attainment,is-a,social determinant of health,,,,,'low quality maternal health',19.0
23826625,Employment status,is-a,social determinant of health,,,,,'low quality maternal health',19.0
23826625,Access to healthcare,is-a,social determinant of health,,,,,'low quality maternal health',19.0
23826625,Housing conditions,is-a,social determinant of health,,,,,'low quality maternal health',19.0
23826625,Social support,is-a,social determinant of health,,,,,'low quality maternal health',19.0
23826625,Food security,is-a,social determinant of health,,,,,'low quality maternal health',19.0
23826625,Physical environment,is-a,social determinant of health,,,,,'low quality maternal health',19.0
23826625,Healthy behavior,is-a,social determinant of health,,,,,'low quality maternal health',19.0
23826625,Psychological distress,is-a,social determinant of health,,,,,'low quality maternal health',19.0
29925401,Ghana,is-a,Country,,,,,'medication error',15.0
29925401,Older adults in Ghana,is-a,Demographic group,,,,,'medication error',14.0
29925401,Outpatient services,is-a,Type of healthcare service,,,,,'healthcare disparities',17.0
29925401,Inpatient services,is-a,Type of healthcare service,,,,,'healthcare disparities',17.0
29925401,Health insurance,is-a,Healthcare access factor,,,,,'healthcare disparities',14.0
29925401,Socioeconomic status,is-a,Factor affecting healthcare access,,,,,'adequate training to healthcare staff',22.0
29925401,Healthcare utilisation,is-a,Result of healthcare access,,,,,inadequate_healthcare,17.0
29925401,World Health Organization's Study on global AGEing,is-a,Research study,,,,,'higher mortality',15.0
29925401,Equity in healthcare access,is-a,Healthcare goal,0.6666666666666667,,'healthcare disparities',,'healthcare disparities',12.0
29925401,Cross-sectional data,is-a,Type of research data,,,,,inadequate_healthcare,17.0
31589635,Health service coverage,is-a,determinant of maternal health outcomes,,,,,'low quality maternal health',22.0
31589635,Geographical factors,is-a,barrier to health service utilization,,,,,'emergency service wait time',23.0
31589635,Shortages of skilled health providers,is-a,contributor to poor maternal health outcomes,,,,,'low quality maternal health',26.0
31589635,Solidarity support for poor people,is-a,enabler of health service utilization,,,,,'emergency service wait time',23.0
31589635,Interconnectedness between local leaders and heads of health facilities,is-a,enabler of health service utilization,,,,,'emergency service wait time',23.0
31589635,Disparities between districts,is-a,factor in resource allocation for universal coverage,,,,,'access to preventive care',38.0
31589635,Local innovations,is-a,method for improving solidarity and scaling up health services,,,,,'providers linguistic and cultural competency',43.0
34533527,Rural populations,is-a,population group,,,,,'medication error',10.0
34533527,Structural barriers,is-a,barrier type,,,,,'higher mortality',14.0
34533527,Community barriers,is-a,barrier type,,,,,'higher mortality',14.0
34533527,Individual-level barriers,is-a,barrier type,,,,,'higher mortality',14.0
34533527,Breast cancer continuum,is-a,cancer type continuum,,,,,'government funding',15.0
34533527,Cervical cancer continuum,is-a,cancer type continuum,,,,,'government funding',15.0
34533527,Public health nurses,is-a,health care professional role,,,,,'healthcare disparities',18.0
34533527,Healthcare landscape,is-a,aspect of healthcare,,,,,inadequate_healthcare,10.0
34533527,Access to cancer-focused care,is-a,healthcare access issue,,,,,'healthcare disparities',12.0
34533527,Access to insurance,is-a,healthcare access issue,,,,,'healthcare disparities',12.0
34533527,Collective poverty,is-a,socio-economic issue,,,,,'higher mortality',16.0
34533527,Demographic factors,is-a,population characteristics,,,,,'medication error',19.0
34533527,Rural patients,is-a,patient group,,,,,'medication error',12.0
27388538,Immigrant women,is-a,Population group,,,,,'medication error',10.0
27388538,Health inequities,is-a,Health issue,,,,,'healthcare disparities',14.0
27388538,Sociodemographic status,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
27388538,Salutogenic approach,is-a,Health promotion strategy,,,,,'healthcare disparities',16.0
27388538,Internal assets,is-a,Personal resources,,,,,'defensive medicine',16.0
27388538,Community assets,is-a,Social resources,,,,,'hospital readmission',15.0
27388538,Institutional assets,is-a,Systemic resources,,,,,'defensive medicine',15.0
27388538,Photovoice session,is-a,Research method,,,,,'medication error',14.0
27388538,Religious beliefs,is-a,Personal beliefs,,,,,'defensive medicine',16.0
27388538,Social support,is-a,Social resource,,,,,'hospital readmission',14.0
21261988,Poverty,is-a,Risk factor for childhood illness,,,,,'inaccurate diagnosis',24.0
21261988,Lack of female empowerment,is-a,Risk factor for childhood illness,,,,,'inaccurate diagnosis',24.0
21261988,Lack of education,is-a,Risk factor for childhood illness,,,,,'inaccurate diagnosis',24.0
21261988,Microcredit programs,is-a,Solution to poverty and gender disparity,,,,,'access to preventive care',29.0
21261988,Health education module,is-a,Solution to lack of knowledge about important health issues,,,,,'low quality maternal health',43.0
21261988,World Health Organization's Integrated Management of Childhood Illness,is-a,Community intervention,,,,,'medication error',17.0
21261988,Loan groups,is-a,Part of microcredit organization,,,,,'higher mortality',24.0
21261988,Health education intervention,is-a,Monthly session at loan groups,,,,,'medication error',22.0
21261988,Child health status,is-a,Child's physical condition measure,,,,,'medication error',23.0
21261988,Child health issues knowledge,is-a,Outcome measure of health education intervention,,,,,'poor response to life threatening situation',34.0
34895244,Access to Primary Health Care (PHC),is-a,Health service,,,,,'healthcare disparities',14.0
34895244,Geographic access to care,is-a,Aspect of health equity,,,,,inadequate_healthcare,17.0
34895244,Financial access to care,is-a,Aspect of health equity,,,,,inadequate_healthcare,17.0
34895244,Education disparity,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
34895244,Wealth Disparity,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
34895244,Conflict intensity,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
29961558,Aotearoa/NZ,is-a,Country,,,,,'medication error',15.0
29961558,United States,is-a,Country,,,,,'medication error',15.0
29961558,Health Equity,is-a,Goal of National Health Strategy,,,,,inadequate_healthcare,21.0
29961558,Healthcare system,is-a,Influencer of Health Equity,,,,,inadequate_healthcare,18.0
29961558,Social services,is-a,Influencer of Health Equity,,,,,inadequate_healthcare,18.0
29961558,Quality of care,is-a,Aspect of Healthcare system,,,,,inadequate_healthcare,17.0
29961558,Payment of care,is-a,Aspect of Healthcare system,,,,,inadequate_healthcare,17.0
29961558,Access to care,is-a,Aspect of Healthcare system,,,,,inadequate_healthcare,17.0
29961558,Healthcare system,is-a,Receiver of Government and Private Policies,,,,,'access to preventive care',30.0
29961558,Structural racism,is-a,Root Cause of Health Inequities,,,,,inadequate_healthcare,23.0
29961558,Colonialism,is-a,Root Cause of Health Inequities,,,,,inadequate_healthcare,23.0
29961558,White privilege,is-a,Root Cause of Health Inequities,,,,,inadequate_healthcare,23.0
29961558,Racial/Ethnic Minorities,is-a,Group Affected by Health Inequities,,,,,inadequate_healthcare,26.0
29961558,Indigenous Peoples,is-a,Group Affected by Health Inequities,,,,,inadequate_healthcare,26.0
36972247,Primary healthcare utilization,is-a,health behavior,,,,,'higher mortality',14.0
36972247,Regional differences,is-a,geographical disparity,,,,,'healthcare disparities',14.0
36972247,Binary logistic regression,is-a,statistical method,,,,,'medication error',14.0
36972247,Cross-sectional research,is-a,research design,,,,,'defensive medicine',14.0
36972247,Participants,is-a,research subjects,,,,,'medication error',16.0
36972247,Java Region-Indonesia,is-a,geographical region,,,,,'hospital readmission',14.0
36972247,Healthcare utilization disparity,is-a,health inequality,,,,,'higher mortality',12.0
24976321,Poor Nutrition,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
24976321,Low-Income,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
24976321,Unemployment,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
24976321,Lack of Education,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
24976321,Stress,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
24976321,Housing Instability,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
24976321,Food Insecurity,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
24976321,Social Exclusion,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
24976321,Health Care Access,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
24976321,Transportation Access,is-a,Social Determinant of Health,,,,,'low quality maternal health',19.0
23152770,Aboriginals,are-a,Population Group,,,,,'medication error',10.0
23152770,Non-Aboriginals,are-a,Population Group,,,,,'medication error',10.0
23152770,Welfare Recipients,are-a,Population Group,,,,,'medication error',10.0
23152770,Healthcare Utilisation Rates,is-a,Health Indicator,,,,,'healthcare disparities',14.0
23152770,Cardiology,is-a,Specialty,,,,,'higher mortality',13.0
23152770,Ophthalmology,is-a,Specialty,,,,,'higher mortality',13.0
23152770,Health Disparities,is-a,Health Issue,,,,,'healthcare disparities',14.0
23152770,Alberta,is-a,Province of Canada,,,,,'government funding',15.0
24707037,major depressive disorder,is-a,mental health issue,,,,,inadequate_healthcare,14.0
24707037,general anxiety disorder,is-a,mental health issue,,,,,inadequate_healthcare,14.0
24707037,suicidal ideation,is-a,mental health issue,,,,,inadequate_healthcare,14.0
24707037,acculturation stress,is-a,psychosocial predictor,,,,,'hospital readmission',15.0
24707037,negative interaction with family members,is-a,psychosocial predictor,,,,,'hospital readmission',15.0
24707037,discrimination,is-a,psychosocial predictor,,,,,'hospital readmission',15.0
24707037,social support,is-a,protective factor,,,,,'medication error',13.0
24707037,racial/ethnic identity,is-a,protective factor,,,,,'medication error',13.0
24707037,religious involvement,is-a,protective factor,,,,,'medication error',13.0
21644969,Health expenditure disparities,is-a,Health inequality,,,,,'higher mortality',12.0
21644969,United States residence years,is-a,Demographic factor,,,,,'medication error',15.0
21644969,Citizenship/Nativity status,is-a,Sociopolitical factor,,,,,'medication error',17.0
21644969,Medical Expenditure Panel Survey,is-a,Data source,,,,,'medication error',14.0
21644969,National Health Interview Survey,is-a,Data source,,,,,'medication error',14.0
21644969,Health spending,is-a,Health economic measure,,,,,'healthcare disparities',18.0
21644969,Health insurance status,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
21644969,Decomposition technique,is-a,Statistical analysis method,,,,,'hospital readmission',19.0
35428682,Hospital,implements,Quality Improvement Initiatives,,,,,'access to preventive care',22.0
35428682,Hospital,implements,Patient Safety Initiatives,,,,,'defensive medicine',18.0
35428682,Quality Improvement Initiatives,target,Severe Maternal Morbidity,,,,,'higher mortality',17.0
35428682,Patient Safety Initiatives,target,Severe Maternal Morbidity,,,,,'higher mortality',17.0
35428682,Severe Maternal Morbidity,affects,Non-Hispanic Black Women,,,,,'hospital readmission',19.0
35428682,Data Stratification,used for,Guideline Development,,,,,'defensive medicine',16.0
35428682,Guideline Development,aims to,Reduce Racial Disparity,,,,,'healthcare disparities',16.0
37879735,Low value care,is-a,type of health care service,,,,,'healthcare disparities',18.0
37879735,Retrospective cohort study,is-a,type of study design,,,,,'defensive medicine',17.0
37879735,Medicare fee-for-service administrative data,is-a,type of healthcare data,,,,,inadequate_healthcare,15.0
37879735,Black and White Medicare patients aged 65 or older,is-a,type of study participants,,,,,'defensive medicine',19.0
37879735,Health system,is-a,provider of healthcare services,,,,,inadequate_healthcare,20.0
37879735,40 low value services,is-a,type of healthcare measure,,,,,inadequate_healthcare,18.0
37879735,Racial differences in receipt of low value care,is-a,type of health disparity,,,,,'healthcare disparities',15.0
37879735,Racial composition of the health system's population,is-a,type of demographic factor,,,,,'higher mortality',20.0
37879735,Low value acute diagnostic tests and treatments,is-a,type of healthcare service,,,,,'healthcare disparities',17.0
37879735,Healthcare use,is-a,type of health behavior,,,,,inadequate_healthcare,18.0
37879735,Health system leaders,is-a,type of clinical role,,,,,'medication error',17.0
37879735,Researchers,is-a,type of academic role,,,,,'hospital readmission',16.0
37879735,Policy makers,is-a,type of government role,,,,,'government funding',16.0
25726509,Male breast cancer,is-a,health condition,,,,,'healthcare disparities',14.0
25726509,Socioeconomic status,is-a,social determinant of health,,,,,'low quality maternal health',19.0
25726509,Race,is-a,social determinant of health,,,,,'low quality maternal health',19.0
25726509,Ethnicity,is-a,social determinant of health,,,,,'low quality maternal health',19.0
21946957,Income Inequality,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
21946957,Educational Opportunities,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
21946957,Access to Nutritious Food,is-a,Social determinant of health,,,,,'low quality maternal health',19.0
