0,1,2,3,Min Jaccard Distance,Min Euclidean Distance,Most Matching Term by Jaccard,Most Matching Term by Euclidean,Most Matching Term by Levenshtein,Min Levenshtein Distance
38241685,Barriers to successful feeding practices,is-a,outcome influenced by social determinants of health,,,,,'income above poverty level',37.0
38241685,Facilitators to successful feeding practices,is-a,outcome influenced by social determinants of health,,,,,'income above poverty level',37.0
38241685,Culture of SDOH awareness,is-a,facilitator to overcome barriers in NICU,,,,,'income above poverty level',31.0
36853832,Social Determinants of Health,is-a,condition in the environment,,,,,'food contamination',21.0
36853832,Economic stability,is-a,category of Social Determinants of Health,,,,,'food contamination',30.0
36853832,Education access and quality,is-a,category of Social Determinants of Health,,,,,'food contamination',30.0
36853832,Health care access and quality,is-a,category of Social Determinants of Health,,,,,'food contamination',30.0
36853832,Neighborhood and built environment,is-a,category of Social Determinants of Health,,,,,'food contamination',30.0
36853832,Social and community content,is-a,category of Social Determinants of Health,,,,,'food contamination',30.0
36853832,Injury severity score,is-a,measure of injury,,,,,'student status',14.0
36853832,Hospital length of stay,is-a,measure of recovery time,,,,,'income above poverty level',18.0
36853832,Traumatic blunt injury,is-a,type of injury,,,,,'food spoilage',13.0
36344305,Hepatocellular carcinoma (HCC),is-a,liver disease,,,,,'food spoilage',12.0
36344305,Social determinants of health (SDOH),is-a,factor influencing health,,,,,'poor cooking practices',20.0
36344305,Healthcare access,is-a,Social determinants of health (SDOH,,,,,'immigration status',26.0
36344305,Education,is-a,Social determinants of health (SDOH,,,,,'immigration status',26.0
36344305,Social/community context,is-a,Social determinants of health (SDOH,,,,,'immigration status',26.0
36344305,Economic stability,is-a,Social determinants of health (SDOH,,,,,'immigration status',26.0
36344305,Built/neighborhood environment,is-a,Social determinants of health (SDOH,,,,,'immigration status',26.0
36344305,Pennsylvania Liver Cancer Registry,is-a,health data source,,,,,'poor food storage',15.0
36344305,American Community Survey,is-a,social data source,,,,,'poor food storage',15.0
36344305,Multilevel logistic regression models,is-a,statistical method,,,,,'student status',15.0
36344305,Surgery,is-a,treatment method for Hepatocellular carcinoma (HCC,,,,,'entrapment or collisions at home',37.0
34518839,COVID-19,is-a,pandemic,,,,,'food spoilage',13.0
34518839,VSV-SARS2,is-a,vaccine,,,,,'food spoilage',13.0
34518839,VSV-SARS2-EBOV,is-a,vaccine,,,,,'food spoilage',13.0
34518839,SARS-CoV-2,is-a,virus,,,,,'food spoilage',14.0
34518839,Ebola,is-a,virus,,,,,'food spoilage',14.0
33500636,SARS-CoV-2,is-a,Virus,,,,,'food spoilage',14.0
33500636,SARS-CoV-1,is-a,Virus,,,,,'food spoilage',14.0
33500636,ACE2,is-a,Receptor,,,,,'food spoilage',14.0
33500636,COVID-19,is-a,Global pandemic,,,,,'food spoilage',13.0
33500636,Vaccine,is-a,Preventive measure,,,,,'student status',13.0
32835122,SARS-CoV-2,is-a,coronavirus,,,,,'food spoilage',13.0
32835122,Coronaviruses,is-a,large enveloped viruses,,,,,'poor food storage',18.0
32835122,Coronaviruses,is-a,positive sense single-stranded RNA genome virus,,,,,'entrapment or collisions at home',36.0
32835122,Coronaviruses,is-a,rapidly evolving viruses,,,,,'poor cooking practices',18.0
32835122,Coronavirus molecular biology,is-a,field of study,,,,,'student status',11.0
32835122,Coronavirus countermeasures,is-a,necessity for global health and economic stability,,,,,'food contamination',39.0
20940141,Assisted reproduction,is-a,medical assistance,,,,,'food spoilage',15.0
20940141,Cross-border reproductive travel,is-a,effect of restrictive reproductive laws,,,,,'poor cooking practices',29.0
20940141,Free movement of persons,is-a,policy in the European Union,,,,,'food contamination',23.0
20940141,Cross-border reproductive care,is-a,demand generated by restrictive reproductive laws,,,,,'income above poverty level',37.0
20940141,Cross-border reproductive care,is-a,factor undermining restrictive reproductive laws,,,,,'poor cooking practices',35.0
20940141,Restrictions on human reproduction,is-a,standard of proportionality,,,,,'poor food safety',20.0
20940141,Cross-border reproductive travel,is-a,failure to promote moral and political pluralism,,,,,'poor cooking practices',36.0
16642773,Bovine tuberculosis,is-a,disease,,,,,'food spoilage',11.0
16642773,Intradermal tuberculin test,is-a,diagnostic test,,,,,'food spoilage',13.0
16642773,Mycobacterium bovis,is-a,bacteria,,,,,'food spoilage',13.0
16642773,Tuberculosis,is-a,health issue,,,,,'food spoilage',13.0
16642773,Mycobacterium bovis,is-a,cause of tuberculosis,,,,,'student status',17.0
16642773,Tuberculosis,is-a,threat to species diversity,,,,,'broadband access issues',21.0
16642773,Tuberculosis,is-a,factor affecting international trade,,,,,'food contamination',26.0
16642773,Tuberculosis,is-a,factor affecting social and economic stability,,,,,'poor cooking practices',34.0
12314275,Poverty,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12314275,Education,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12314275,Employment,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12314275,Social Support,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12314275,Access to Health Care,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12314275,Housing,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12314275,Neighborhood Environment,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12314275,Food Security,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12314275,Transportation,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12314275,Social Exclusion,is-a,Social Determinant of Health,,,,,'food contamination',21.0
28238615,Unemployment,is-a,Economic factor,,,,,'food spoilage',14.0
28238615,Suicide,is-a,Health outcome,,,,,'food spoilage',14.0
28238615,Economic cycle,is-a,Economic factor,,,,,'food spoilage',14.0
28238615,Age,is-a,Demographic factor,,,,,'food spoilage',14.0
28238615,Sex,is-a,Demographic factor,,,,,'food spoilage',14.0
35979428,Social and behavioral aspects,is-a,determinant of health,,,,,'immigration status',16.0
35979428,SDOH data elements,is-a,part of healthcare system data,,,,,'broadband access issues',24.0
35979428,SDOH enrichment and integration process,is-a,method to incorporate SDOH into clinical data,,,,,'food contamination',35.0
35979428,Consumer compilers data coverage,is-a,part of data quality analysis,,,,,'exposed nails in home',22.0
35979428,SDOH factors like home-ownership,marital-status,"presence of children, number of members per household, economic stability and education, is-a, determinant of health",,,,,'entrapment or collisions at home',95.0
35979428,Commercial consumer data,is-a,source of SDOH factor at an individual-level for clinical data,,,,,'food contamination',50.0
35318835,COVID-19,is-a,public health problem,,,,,'structural failure',17.0
35318835,COVID-19,is-a,economic stability issue,,,,,'food contamination',16.0
35318835,The Association of Southeast Asian Nations countries,is-a,region affected by COVID-19,,,,,'poor food storage',21.0
35318835,Hierarchical Bayesian pure spatiotemporal model,is-a,method for identifying COVID-19 wave periods,,,,,'food contamination',33.0
35318835,Locally weighted scatterplot smoothing techniques,is-a,method for providing COVID-19 forecasts,,,,,'poor cooking practices',28.0
35318835,Vaccination rate,is-a,factor influencing COVID-19 risk,,,,,'poor cooking practices',24.0
35318835,Vaccination,is-a,intervention for COVID-19,,,,,'poor cooking practices',20.0
35227482,Obesity,is-a,disease,,,,,'food spoilage',11.0
35227482,Obesity,is-a,social epidemic,,,,,'food spoilage',13.0
35227482,Gut microbiome,is-a,component of human health,,,,,'exposed nails in home',18.0
35227482,Enteric nervous system,is-a,component of human health,,,,,'exposed nails in home',18.0
35227482,Central nervous system,is-a,component of human health,,,,,'exposed nails in home',18.0
35227482,Microbiota-gut-brain axis,is-a,regulator of obesity,,,,,'poor food safety',15.0
35227482,Food-derived natural compounds,is-a,potential anti-obesity treatment,,,,,'immigration status',23.0
35227482,Major metabolites,is-a,component of dietary metabolism,,,,,'immigration status',23.0
35227482,Gut-microbiota-targeted strategies,is-a,potential anti-obesity treatment,,,,,'immigration status',23.0
32984765,COVID-19,is-a,pandemic,,,,,'food spoilage',13.0
32984765,Efficacious therapy,is-a,solution for COVID-19,,,,,'poor food safety',17.0
32984765,Vaccination,is-a,solution for COVID-19,,,,,'poor food safety',17.0
32984765,Neutralizing antibody,is-a,correlate of protection from natural coronavirus infections,,,,,'food contamination',45.0
32984765,Mucosal IgA,is-a,correlate of protection from natural coronavirus infections,,,,,'food contamination',45.0
32984765,Vaccine development,is-a,response to COVID-19,,,,,'student status',16.0
32984765,Immunotherapy,is-a,response to COVID-19,,,,,'student status',16.0
28589002,Pigs for Peace,is-a,livestock productive asset transfer intervention,,,,,'income above poverty level',35.0
28589002,Economic empowerment programmes,is-a,vehicle for improved economic stability,,,,,'food contamination',28.0
28589002,Microcredit,is-a,economic empowerment programme,,,,,'poor food storage',22.0
28589002,Village-led savings and loan,is-a,economic empowerment programme,,,,,'poor food storage',22.0
28589002,Cash and productive asset transfers,is-a,economic empowerment programme,,,,,'poor food storage',22.0
28589002,Residual change analysis,is-a,method for examining change,,,,,'food contamination',18.0
28589002,Intimate partner violence,is-a,social issue,,,,,'food spoilage',12.0
28589002,Post-traumatic stress disorder,is-a,health issue,,,,,'food spoilage',13.0
28589002,Anxiety,is-a,health issue,,,,,'food spoilage',13.0
28589002,Financial institutions,is-a,source of credit,,,,,'poor food safety',13.0
28589002,Credit programmes,is-a,source of credit,,,,,'poor food safety',13.0
28589002,Health services,is-a,social service,,,,,'food spoilage',13.0
28589002,Social services,is-a,support for residents in conflict-affected areas,,,,,'entrapment or collisions at home',35.0
28589002,Gender inequality,is-a,social norm,,,,,'food spoilage',14.0
35317493,Sub-Saharan Africa,is-a,region of mass migration,,,,,'food contamination',15.0
35317493,Sub-Saharan Africa,is-a,region of population displacement,,,,,'food contamination',24.0
35317493,Sustainable Development Goals,is-a,target for Sub-Saharan Africa,,,,,'poor food safety',23.0
35317493,Sustainability Index,is-a,measurement tool,,,,,'student status',13.0
35317493,Regression models,is-a,analytical tool,,,,,'food spoilage',15.0
35317493,Political instability,is-a,driver of international migration,,,,,'food contamination',22.0
35317493,Violence,is-a,driver of international migration,,,,,'food contamination',22.0
35317493,Food insecurity,is-a,driver of international migration,,,,,'food contamination',22.0
35317493,Low life expectancy,is-a,driver of international migration,,,,,'food contamination',22.0
35317493,High economic growth,is-a,driver of international migration,,,,,'food contamination',22.0
35317493,Unemployment,is-a,driver of international migration,,,,,'food contamination',22.0
35317493,Urbanisation rates,is-a,driver of international migration,,,,,'food contamination',22.0
35317493,Asylum seeking,is-a,consequence of international migration,,,,,'food contamination',27.0
38028945,Declining income,is-a,push factor for migration,,,,,'food contamination',16.0
38028945,Career problems,is-a,push factor for migration,,,,,'food contamination',16.0
38028945,Reduced quality of care,is-a,push factor for migration,,,,,'food contamination',16.0
38028945,Unhealthy work environment,is-a,push factor for migration,,,,,'food contamination',16.0
38028945,Deteriorated political and socio-economic contexts,is-a,push factor for migration,,,,,'food contamination',16.0
38028945,Affective attachment,is-a,retention factor,,,,,'student status',13.0
38028945,Sense of belonging to the professional environment and the country,is-a,retention factor,,,,,'student status',13.0
38028945,Recognition and valorization at work,is-a,retention factor,,,,,'student status',13.0
38028945,Reforms of the health system,is-a,proposed solution,,,,,'food spoilage',12.0
38028945,Development of focused human resource retention strategies,is-a,proposed solution,,,,,'food spoilage',12.0
38028945,Negotiations with recruiting institutions,is-a,proposed solution,,,,,'food spoilage',12.0
38028945,Provision of financial incentives to doctors,is-a,proposed solution,,,,,'food spoilage',12.0
38028945,Recognition and valorization of physicians,is-a,proposed solution,,,,,'food spoilage',12.0
38185436,Cardiovascular disease,is-a,Health outcome,,,,,'food spoilage',14.0
38185436,Acute coronary syndrome,is-a,Cardiovascular disease,,,,,'food spoilage',18.0
38185436,Social determinants of health,is-a,Factor influencing health outcomes,,,,,'poor cooking practices',23.0
38185436,Economic stability,is-a,Social determinants of health,,,,,'food contamination',22.0
38185436,Education,is-a,Social determinants of health,,,,,'food contamination',22.0
38185436,Healthcare access,is-a,Social determinants of health,,,,,'food contamination',22.0
38185436,Community composition,is-a,Social determinants of health,,,,,'food contamination',22.0
38185436,Governmental policies,is-a,Social determinants of health,,,,,'food contamination',22.0
32318985,The Grange,is-a,rural community organization,,,,,'food contamination',17.0
32318985,Public health efforts,is-a,goal of The Grange,,,,,'food spoilage',14.0
32318985,Healthy People 2020 five determinant areas,is-a,focus of The Grange,,,,,'food spoilage',14.0
32318985,Health and Health Care Access,is-a,determinant area of Healthy People 2020,,,,,'income above poverty level',29.0
32318985,Social and Community Context,is-a,determinant area of Healthy People 2020,,,,,'income above poverty level',29.0
32318985,Education,is-a,determinant area of Healthy People 2020,,,,,'income above poverty level',29.0
32318985,Economic Stability,is-a,determinant area of Healthy People 2020,,,,,'income above poverty level',29.0
32318985,The Neighborhood and the Built Environment,is-a,determinant area of Healthy People 2020,,,,,'income above poverty level',29.0
32318985,Public health agencies,is-a,potential partner of The Grange,,,,,'poor food storage',24.0
32318985,Rural health,is-a,focus of The Grange,,,,,'food spoilage',14.0
32318985,Rural public health issues,is-a,focus of The Grange,,,,,'food spoilage',14.0
33758466,COVID-19 pandemic,is-a,Pandemic,,,,,'food spoilage',13.0
33758466,Information-modeling method,is-a,Method,,,,,'food spoilage',14.0
33758466,Multi-channel big data processing algorithm,is-a,Algorithm,,,,,'food spoilage',13.0
33758466,Demographic information,is-a,Information,,,,,'food contamination',13.0
33758466,Socio-economic information,is-a,Information,,,,,'food contamination',13.0
33758466,Instability indicator,is-a,Indicator,,,,,'food spoilage',12.0
33758466,System of differential equations,is-a,Mathematical Model,,,,,'structural failure',15.0
33758466,Susceptible group,is-a,Group of people,,,,,'food spoilage',12.0
33758466,Infected group,is-a,Group of people,,,,,'food spoilage',12.0
33758466,Recovered group,is-a,Group of people,,,,,'food spoilage',12.0
33758466,Dead group,is-a,Group of people,,,,,'food spoilage',12.0
33758466,Human Development Index,is-a,Indicator,,,,,'food spoilage',12.0
33758466,Gross Domestic Product,is-a,Indicator,,,,,'food spoilage',12.0
38183691,Truck-involved crashes,is-a,significant concern,,,,,'food contamination',16.0
38183691,Injury severity in truck-involved crashes,is-a,research topic,,,,,'student status',14.0
38183691,Single-vehicle incidents,is-a,type of truck-involved crashes,,,,,'poor cooking practices',22.0
38183691,Multi-vehicle incidents,is-a,type of truck-involved crashes,,,,,'poor cooking practices',22.0
38183691,Mixed logit models,is-a,statistical method,,,,,'student status',15.0
38183691,Predictive assessments,is-a,method to spotlight fluctuations,,,,,'food contamination',22.0
38183691,Roadway alignments and geometry,is-a,risk for single-truck events,,,,,'poor cooking practices',21.0
38183691,Speeding,is-a,risk for single-truck events,,,,,'poor cooking practices',21.0
38183691,Fatigue,is-a,risk for single-truck events,,,,,'poor cooking practices',21.0
38183691,Lighting conditions,is-a,risk for single-truck events,,,,,'poor cooking practices',21.0
38183691,Highway traits,is-a,exposure factor for multi-truck collisions,,,,,'poor cooking practices',31.0
38183691,Sightline limitations,is-a,exposure factor for multi-truck collisions,,,,,'poor cooking practices',31.0
32583367,Housing instability,is-a,issue for low-income renters,,,,,'poor cooking practices',21.0
32583367,Consumer reference data,is-a,source of address histories,,,,,'poor food storage',18.0
32583367,Consumer data,is-a,tool to track housing moves,,,,,'food contamination',19.0
32583367,Public housing demolition,is-a,cause of housing moves,,,,,'exposed nails in home',17.0
32583367,High risk of homelessness,is-a,cause of housing instability,,,,,'poor cooking practices',20.0
32583367,Gentrification,is-a,cause of housing instability,,,,,'poor cooking practices',20.0
32583367,Administrative address histories,is-a,source of housing move data,,,,,'poor cooking practices',21.0
32583367,Consumer data,is-a,method to measure housing stability,,,,,'poor cooking practices',25.0
32583367,Natural disasters,is-a,cause of housing moves,,,,,'exposed nails in home',17.0
37245553,Cocoa farming,is-a,occupation,,,,,'food contamination',13.0
37245553,Goldberg-18 Depression and Anxiety diagnostic tool,is-a,assessment tool,,,,,'student status',12.0
37245553,Depressive symptoms,is-a,mental health condition,,,,,'food contamination',17.0
37245553,Anxiety symptoms,is-a,mental health condition,,,,,'food contamination',17.0
37245553,Cross-sectional survey,is-a,research method,,,,,'student status',14.0
37245553,Confirmatory factor analysis,is-a,statistical analysis method,,,,,'structural failure',19.0
37245553,Ordinary Least Squares regression,is-a,statistical analysis method,,,,,'structural failure',19.0
37245553,Sociodemographic predictors,is-a,factors influencing health,,,,,'exposed nails in home',20.0
37245553,Monthly income,is-a,economic factor,,,,,'food spoilage',14.0
37245553,Education,is-a,social determinant of health,,,,,'food contamination',21.0
37245553,Ethnic group,is-a,sociocultural factor,,,,,'structural failure',12.0
37245553,Marital status,is-a,social determinant of health,,,,,'food contamination',21.0
34041930,COVID-19,is-a,pandemic,,,,,'food spoilage',13.0
34041930,Face masks,is-a,personal protective equipment,,,,,'income above poverty level',22.0
34041930,Spectacle independence,is-a,motivating factor for refractive surgery,,,,,'poor cooking practices',29.0
34041930,Fogging of spectacles,is-a,issue related to widespread use of masks,,,,,'poor cooking practices',31.0
35300654,Young parents,is-a,High risk group,,,,,'food spoilage',15.0
35300654,Perinatal period,is-a,Critical time for mental health,,,,,'income above poverty level',23.0
35300654,Social instability,is-a,Risk factor for poor mental health,,,,,'poor food safety',25.0
35300654,Economic instability,is-a,Risk factor for poor mental health,,,,,'poor food safety',25.0
35300654,COVID-19 pandemic,is-a,Exacerbator of mental health issues,,,,,'broadband access issues',24.0
35300654,Perinatal care services,is-a,Support structure for young parents,,,,,'structural failure',23.0
35300654,COVID-19 related anxieties,is-a,Specific stressor for parents,,,,,'poor food safety',21.0
35300654,Absence of social support,is-a,Major concern for parents,,,,,'poor food safety',17.0
35300654,Disrupted perinatal care,is-a,Difficulty faced by parents during pandemic,,,,,'income above poverty level',33.0
35300654,Mental health support,is-a,Essential need for parents,,,,,'poor food storage',20.0
35300654,Communication pathways between professionals and parents,is-a,Important facilitation need,,,,,'food contamination',18.0
35942183,COVID-19 pandemic,is-a,catalyst for precaritization,,,,,'food contamination',20.0
35942183,Unemployment,is-a,effect of COVID-19 pandemic,,,,,'poor food safety',20.0
35942183,Hospitality industry,is-a,sector affected by COVID-19 pandemic,,,,,'entrapment or collisions at home',25.0
35942183,Online survey,is-a,data collection method,,,,,'food contamination',17.0
35942183,Employment status,is-a,dimension of effect of COVID-19 pandemic,,,,,'poor food safety',30.0
35942183,Financial stability,is-a,dimension of effect of COVID-19 pandemic,,,,,'poor food safety',30.0
35942183,Mental health,is-a,dimension of effect of COVID-19 pandemic,,,,,'poor food safety',30.0
35942183,Housing,is-a,dimension of effect of COVID-19 pandemic,,,,,'poor food safety',30.0
35942183,Food security,is-a,dimension of effect of COVID-19 pandemic,,,,,'poor food safety',30.0
35942183,Race,is-a,factor in differential outcomes in precarious work,,,,,'poor cooking practices',38.0
35942183,Gender,is-a,factor in differential outcomes in precarious work,,,,,'poor cooking practices',38.0
35942183,Income type,is-a,factor in differential outcomes in precarious work,,,,,'poor cooking practices',38.0
12194409,TANF,is-a,Assistance Program,,,,,'student status',15.0
12194409,Medicaid,is-a,Support Service,,,,,'student status',12.0
12194409,Food stamps,is-a,Support Service,,,,,'student status',12.0
12194409,Child care subsidies,is-a,Support Service,,,,,'student status',12.0
12194409,TANF leavers,is-a,Population Group,,,,,'immigration status',13.0
12194409,Employment level,is-a,Economic Indicator,,,,,'food spoilage',13.0
12194409,Earnings,is-a,Economic Indicator,,,,,'food spoilage',13.0
12194409,TANF recidivism,is-a,Social Phenomenon,,,,,'food spoilage',15.0
12194409,Job stability,is-a,Employment Condition,,,,,'food contamination',14.0
12194409,Poverty level,is-a,Socioeconomic Indicator,,,,,'food contamination',17.0
12194409,Support services,is-a,Social Support,,,,,'student status',13.0
12194409,Policy interventions,is-a,Advocacy Strategy,,,,,'student status',12.0
12194409,Administrative strategies,is-a,Advocacy Strategy,,,,,'student status',12.0
12194409,Direct practice strategies,is-a,Advocacy Strategy,,,,,'student status',12.0
28742870,Food insecurity,is-a,health outcome,,,,,'food spoilage',14.0
28742870,Poverty,is-a,structural factor,0.6666666666666667,,'structural failure',,'structural failure',6.0
28742870,Stigma,is-a,structural factor,0.6666666666666667,,'structural failure',,'structural failure',6.0
28742870,Inequality,is-a,structural factor,0.6666666666666667,,'structural failure',,'structural failure',6.0
28742870,HIV epidemic,is-a,health issue,,,,,'food spoilage',13.0
28742870,Economic instability,is-a,cause of food insecurity,,,,,'poor food safety',15.0
28742870,Enacted stigma,is-a,cause of food insecurity,,,,,'poor food safety',15.0
28742870,Labor discrimination,is-a,form of enacted stigma,,,,,'food contamination',17.0
28742870,HIV-related stigma,is-a,form of enacted stigma,,,,,'food contamination',17.0
28742870,Internalized stigma,is-a,effect of discrimination and abuse,,,,,'food contamination',23.0
28742870,Social support,is-a,mitigator of food insecurity,,,,,'poor food safety',18.0
28742870,Policy intervention,is-a,solution to food insecurity,,,,,'poor food safety',18.0
28742870,Programmatic intervention,is-a,solution to food insecurity,,,,,'poor food safety',18.0
28742870,Gender equality,is-a,social determinant of health,,,,,'food contamination',21.0
27852309,Brazil,is-a,Country,,,,,'student status',13.0
27852309,2008 global financial crisis,is-a,Economic event,,,,,'food contamination',14.0
27852309,Health care distribution,is-a,Health care aspect,,,,,'food spoilage',15.0
27852309,Horizontal Equity Index (HEI),is-a,Measurement tool,,,,,'student status',13.0
27852309,Doctor visit,is-a,Health care service,,,,,'poor food safety',16.0
27852309,Dentist visit,is-a,Health care service,,,,,'poor food safety',16.0
27852309,Hospitalization,is-a,Health care service,,,,,'poor food safety',16.0
27852309,Usual source of care (USC),is-a,Health care service,,,,,'poor food safety',16.0
27852309,Wealth index,is-a,Economic indicator,,,,,'food spoilage',13.0
27852309,Private health plan,is-a,Health insurance,,,,,'food spoilage',14.0
27852309,Family Health Strategy,is-a,Health policy,,,,,'food spoilage',12.0
27852309,Education,is-a,Social determinant of health,,,,,'food contamination',21.0
27852309,Wealth,is-a,Social determinant of health,,,,,'food contamination',21.0
27852309,Health need,is-a,Health care factor,,,,,'poor food safety',15.0
33996717,Pregnancy,is-a,life stage,,,,,'food spoilage',10.0
33996717,Early childhood,is-a,life stage,,,,,'food spoilage',10.0
33996717,Economic instability,is-a,stressor,,,,,'student status',12.0
33996717,Poor mental health,is-a,stressor,,,,,'student status',12.0
33996717,Social inequities,is-a,stressor,,,,,'student status',12.0
33996717,COVID-19 pandemic,is-a,stressor,,,,,'student status',12.0
33996717,HUGS/Abrazos,is-a,community-based program,,,,,'immigration status',19.0
33996717,Emergency relief,is-a,component of HUGS/Abrazos,,,,,'poor food storage',18.0
33996717,Patient navigation,is-a,component of HUGS/Abrazos,,,,,'poor food storage',18.0
33996717,Behavioral health support,is-a,component of HUGS/Abrazos,,,,,'poor food storage',18.0
33996717,Resource navigation,is-a,service provided by community health workers,,,,,'income above poverty level',32.0
33996717,Behavioral health support,is-a,service provided by social workers,,,,,'exposed nails in home',24.0
33996717,Centralized resource repository,is-a,innovative tool,,,,,'food spoilage',14.0
33996717,Specialized knowledge,is-a,characteristic of community health workers,,,,,'entrapment or collisions at home',28.0
33996717,Direct referral system,is-a,innovative tool,,,,,'food spoilage',14.0
33996717,Pregnant women,is-a,target group for HUGS/Abrazos,,,,,'poor food storage',22.0
22029874,HIV/AIDS,is-a,health issue,,,,,'food spoilage',13.0
22029874,Social instability,is-a,social determinant of health,,,,,'food contamination',21.0
22029874,Economic instability,is-a,economic determinant of health,,,,,'food contamination',20.0
22029874,Condom use,is-a,preventive measure,,,,,'student status',13.0
22029874,Brand equity,is-a,marketing factor,,,,,'student status',14.0
22029874,Price,is-a,economic factor,,,,,'food spoilage',14.0
20024728,AIDS-related parental death,is-a,cause of socio-economic hardship in children,,,,,'exposed nails in home',32.0
20024728,AIDS-related parental death,is-a,cause of educational hardship in children,,,,,'exposed nails in home',28.0
20024728,AIDS-related parental death,is-a,cause of psychological hardship in children,,,,,'exposed nails in home',31.0
20024728,AIDS orphans,is-a,subgroup of orphaned children,,,,,'structural failure',20.0
20024728,Non-orphaned children,is-a,comparison group in orphan studies,,,,,'poor cooking practices',24.0
20024728,AIDS orphans,is-a,group experiencing lower psychological well-being,,,,,'entrapment or collisions at home',37.0
20024728,AIDS orphans,is-a,group more likely to engage in economic activities,,,,,'poor cooking practices',37.0
20024728,AIDS orphans,is-a,group more likely to experience hunger,,,,,'exposed nails in home',28.0
20024728,AIDS orphans,is-a,group requiring sustainable and holistic support,,,,,'poor cooking practices',37.0
29780429,Adaptive governance,is-a,Governance method,,,,,'poor food safety',15.0
29780429,Social-ecological systems (SESs),is-a,System,,,,,'food spoilage',13.0
29780429,Climate change,is-a,Environmental factor,,,,,'structural failure',15.0
29780429,Legal tools,is-a,Tools for governance,,,,,'poor food storage',14.0
29780429,Substantive standards,is-a,Legal tools,,,,,'food spoilage',12.0
29780429,Adaptive governance regimes,is-a,Governance structures,,,,,'student status',15.0
38225814,American Indian and Alaska Native communities,is-a,Indigenous communities,,,,,'food contamination',17.0
38225814,Navajo Nation and White Mountain Apache caregivers,is-a,Indigenous caregivers,,,,,'poor food safety',17.0
38225814,Project SafeSchools,is-a,cohort study,,,,,'student status',11.0
38225814,Children of caregivers,is-a,students,,,,,'student status',8.0
38225814,Caregivers,is-a,primary female,,,,,'food spoilage',13.0
38225814,Psychosocial and behavioral risks,is-a,mental distress,,,,,'student status',13.0
38225814,Psychosocial and behavioral risks,is-a,depressive symptoms,,,,,'poor food safety',16.0
38225814,Psychosocial and behavioral risks,is-a,anxiety,,,,,'food spoilage',14.0
38225814,Strong cultural identity,is-a,protective factors,,,,,'structural failure',14.0
38225814,Resilience,is-a,protective factors,,,,,'structural failure',14.0
38225814,Academic self-efficacy,is-a,protective factors,,,,,'structural failure',14.0
36579692,Governmental interventions,is-a,tool for mitigating COVID-19 transmission,,,,,'poor cooking practices',30.0
36579692,Gender approach,is-a,component in literature analysing health and social protection policies,,,,,'entrapment or collisions at home',55.0
36579692,Scoping review,is-a,method for global synthesis of evidence,,,,,'poor food storage',29.0
36579692,Framework of emerging inequalities,is-a,result of scoping review,,,,,'food spoilage',18.0
36579692,Matrix of challenges and recommendations,is-a,result of scoping review,,,,,'food spoilage',18.0
36579692,Economic instability,is-a,gender-related impact of COVID-19 policies,,,,,'entrapment or collisions at home',30.0
36579692,Reproductive roles,is-a,gender-related impact of COVID-19 policies,,,,,'entrapment or collisions at home',30.0
36579692,Gender violence,is-a,gender-related impact of COVID-19 policies,,,,,'entrapment or collisions at home',30.0
36579692,Gender gaps in employment,is-a,result of closure and distancing during pandemic,,,,,'exposed nails in home',35.0
36579692,Discrimination and abuse,is-a,result of lack of female participation in pandemic management,,,,,'entrapment or collisions at home',46.0
34952855,Non-communicable diseases,is-a,Health risk,,,,,'food spoilage',14.0
34952855,Migrants,is-a,Vulnerable population,,,,,'food contamination',17.0
34952855,Refugees,is-a,Vulnerable population,,,,,'food contamination',17.0
34952855,Economic instability,is-a,Socioeconomic barrier,,,,,'food contamination',16.0
34952855,Systemic poverty,is-a,Socioeconomic barrier,,,,,'food contamination',16.0
34952855,State policies,is-a,Structural factor,0.6666666666666667,,'structural failure',,'structural failure',6.0
34952855,Socioeconomic disadvantage,is-a,Structural factor,0.6666666666666667,,'structural failure',,'structural failure',6.0
34952855,Social capital,is-a,Factor affecting health,,,,,'poor cooking practices',18.0
34952855,Family,is-a,Core of social capital,,,,,'food contamination',16.0
34952855,Community organisations,is-a,Healthcare access broker,,,,,'broadband access issues',15.0
34952855,General practitioners,is-a,Healthcare provider,,,,,'poor food storage',16.0
34952855,System-level interventions,is-a,Solution for equitable healthcare access,,,,,'poor cooking practices',30.0
34769526,SARS-CoV-2,is-a,Virus,,,,,'food spoilage',14.0
34769526,COVID-19,is-a,Disease caused by SARS-CoV-2,,,,,'exposed nails in home',22.0
34769526,Rapid molecular testing,is-a,Screening tool for COVID-19,,,,,'poor food safety',22.0
34769526,Saliva point-of-care technology,is-a,Screening tool for COVID-19,,,,,'poor food safety',22.0
34769526,Dental health care,is-a,Health care service,,,,,'poor food safety',16.0
35115261,Social determinants of health,is-a,determinant of health outcomes,,,,,'entrapment or collisions at home',21.0
